Date,Commodity,State,District,Market,Total_Arrival,Population,MinPrice,MaxPrice,ModalPrice
22-Oct-2023,Onion,Karnataka,Bangalore,0,"504537,0",13.606.753,N/A,N/A,N/A
23-Oct-2023,Onion,Karnataka,Bangalore,0,"504537,0",13.606.753,N/A,N/A,N/A
24-Oct-2023,Onion,Karnataka,Bangalore,0,"504537,0",13.606.753,N/A,N/A,N/A
25-Oct-2023,Onion,Karnataka,Bangalore,0,"509948,0",13.606.753,3000,4000,3500
26-Oct-2023,Onion,Karnataka,Bangalore,0,"512333,0",13.606.753,3000,4000,3500
27-Oct-2023,Onion,Karnataka,Bangalore,0,"515920,0",13.606.753,3000,4000,3500
28-Oct-2023,Onion,Karnataka,Bangalore,0,"515920,0",13.606.753,N/A,N/A,N/A
29-Oct-2023,Onion,Karnataka,Bangalore,0,"515920,0",13.606.753,N/A,N/A,N/A
30-Oct-2023,Onion,Karnataka,Bangalore,0,"523315,0",13.606.753,3000,4000,3500
31-Oct-2023,Onion,Karnataka,Bangalore,0,"523315,0",13.606.753,N/A,N/A,N/A
01-Nov-2023,Onion,Karnataka,Bangalore,0,"523317,0",13.606.753,7000,8000,7600
02-Nov-2023,Onion,Karnataka,Bangalore,0,"527437,0",13.606.753,2000,4000,3000
03-Nov-2023,Onion,Karnataka,Bangalore,0,"531862,0",13.606.753,2000,3000,2500
04-Nov-2023,Onion,Karnataka,Bangalore,0,"535653,0",13.606.753,2000,3000,2500
05-Nov-2023,Onion,Karnataka,Bangalore,0,"535653,0",13.606.753,N/A,N/A,N/A
06-Nov-2023,Onion,Karnataka,Bangalore,0,"539068,0",13.606.753,2000,3500,3000
07-Nov-2023,Onion,Karnataka,Bangalore,0,"541754,0",13.606.753,2000,3500,3000
08-Nov-2023,Onion,Karnataka,Bangalore,0,"545131,0",13.606.753,2000,3500,3000
09-Nov-2023,Onion,Karnataka,Bangalore,0,"547855,0",13.606.753,2000,3500,3000
10-Nov-2023,Onion,Karnataka,Bangalore,0,"547855,0",13.606.753,N/A,N/A,N/A
11-Nov-2023,Onion,Karnataka,Bangalore,0,"547855,0",13.606.753,N/A,N/A,N/A
12-Nov-2023,Onion,Karnataka,Bangalore,0,"547855,0",13.606.753,N/A,N/A,N/A
13-Nov-2023,Onion,Karnataka,Bangalore,0,"547855,0",13.606.753,N/A,N/A,N/A
14-Nov-2023,Onion,Karnataka,Bangalore,0,"547855,0",13.606.753,N/A,N/A,N/A
15-Nov-2023,Onion,Karnataka,Bangalore,0,"550104,0",13.606.753,2500,3500,3000
16-Nov-2023,Onion,Karnataka,Bangalore,0,"550104,0",13.606.753,N/A,N/A,N/A
17-Nov-2023,Onion,Karnataka,Bangalore,0,"553207,0",13.606.753,2500,3500,3000
18-Nov-2023,Onion,Karnataka,Bangalore,0,"556751,0",13.606.753,2500,3500,3000
19-Nov-2023,Onion,Karnataka,Bangalore,0,"556751,0",13.606.753,N/A,N/A,N/A
20-Nov-2023,Onion,Karnataka,Bangalore,0,"560391,0",13.606.753,2000,3000,2500
21-Nov-2023,Onion,Karnataka,Bangalore,0,"563820,0",13.606.753,2000,3000,2500
22-Nov-2023,Onion,Karnataka,Bangalore,0,"566955,0",13.606.753,2000,2800,2500
23-Nov-2023,Onion,Karnataka,Bangalore,0,"569934,0",13.606.753,2000,2800,2500
24-Nov-2023,Onion,Karnataka,Bangalore,0,"569936,0",13.606.753,4000,6000,5000
25-Nov-2023,Onion,Karnataka,Bangalore,0,"569936,0",13.606.753,N/A,N/A,N/A
26-Nov-2023,Onion,Karnataka,Bangalore,0,"569936,0",13.606.753,N/A,N/A,N/A
27-Nov-2023,Onion,Karnataka,Bangalore,0,"576163,0",13.606.753,2000,3000,2500
28-Nov-2023,Onion,Karnataka,Bangalore,0,"579095,0",13.606.753,2000,3000,2500
29-Nov-2023,Onion,Karnataka,Bangalore,0,"581525,0",13.606.753,2000,3000,2500
30-Nov-2023,Onion,Karnataka,Bangalore,0,"581525,0",13.606.753,N/A,N/A,N/A
01-Dec-2023,Onion,Karnataka,Bangalore,0,"586588,0",13.606.753,2000,3000,2500
02-Dec-2023,Onion,Karnataka,Bangalore,0,"590324,0",13.606.753,2000,3000,2500
03-Dec-2023,Onion,Karnataka,Bangalore,0,"590324,0",13.606.753,N/A,N/A,N/A
04-Dec-2023,Onion,Karnataka,Bangalore,0,"592742,0",13.606.753,2000,3000,2600
05-Dec-2023,Onion,Karnataka,Bangalore,0,"595502,0",13.606.753,2000,3000,2600
06-Dec-2023,Onion,Karnataka,Bangalore,0,"598685,0",13.606.753,2000,3000,2600
07-Dec-2023,Onion,Karnataka,Bangalore,0,"601935,0",13.606.753,2000,3000,2600
08-Dec-2023,Onion,Karnataka,Bangalore,0,"605182,0",13.606.753,2000,3000,2600
09-Dec-2023,Onion,Karnataka,Bangalore,0,"605182,0",13.606.753,N/A,N/A,N/A
10-Dec-2023,Onion,Karnataka,Bangalore,0,"605182,0",13.606.753,N/A,N/A,N/A
11-Dec-2023,Onion,Karnataka,Bangalore,0,"611870,0",13.606.753,1000,2000,1500
12-Dec-2023,Onion,Karnataka,Bangalore,0,"615862,0",13.606.753,1000,2000,1500
13-Dec-2023,Onion,Karnataka,Bangalore,0,"619094,0",13.606.753,500,1000,800
14-Dec-2023,Onion,Karnataka,Bangalore,0,"622681,0",13.606.753,500,1000,800
15-Dec-2023,Onion,Karnataka,Bangalore,0,"626249,0",13.606.753,500,1000,800
16-Dec-2023,Onion,Karnataka,Bangalore,0,"626263,0",13.606.753,2000,3000,2500
17-Dec-2023,Onion,Karnataka,Bangalore,0,"626263,0",13.606.753,N/A,N/A,N/A
18-Dec-2023,Onion,Karnataka,Bangalore,0,"626264,0",13.606.753,2000,3000,2500
19-Dec-2023,Onion,Karnataka,Bangalore,0,"626266,0",13.606.753,2000,3000,2500
20-Dec-2023,Onion,Karnataka,Bangalore,0,"629550,0",13.606.753,1000,2000,1600
21-Dec-2023,Onion,Karnataka,Bangalore,0,"632614,0",13.606.753,1000,1800,1500
22-Dec-2023,Onion,Karnataka,Bangalore,0,"635835,0",13.606.753,1000,1800,1500
23-Dec-2023,Onion,Karnataka,Bangalore,0,"635835,0",13.606.753,N/A,N/A,N/A
24-Dec-2023,Onion,Karnataka,Bangalore,0,"635835,0",13.606.753,N/A,N/A,N/A
25-Dec-2023,Onion,Karnataka,Bangalore,0,"635835,0",13.606.753,N/A,N/A,N/A
26-Dec-2023,Onion,Karnataka,Bangalore,0,"635836,0",13.606.753,2000,3000,2500
27-Dec-2023,Onion,Karnataka,Bangalore,0,"638952,0",13.606.753,1000,1500,1300
28-Dec-2023,Onion,Karnataka,Bangalore,0,"641903,0",13.606.753,1000,1500,1300
29-Dec-2023,Onion,Karnataka,Bangalore,0,"644853,0",13.606.753,1000,1500,1300
30-Dec-2023,Onion,Karnataka,Bangalore,0,"647185,0",13.606.753,1000,1500,1300
31-Dec-2023,Onion,Karnataka,Bangalore,0,"647185,0",13.606.753,N/A,N/A,N/A
01-Jan-2024,Onion,Karnataka,Bangalore,0,"649898,0",14.008.000,1000,1500,1300
02-Jan-2024,Onion,Karnataka,Bangalore,0,"652554,0",14.008.000,1000,1500,1300
03-Jan-2024,Onion,Karnataka,Bangalore,0,"655020,0",14.008.000,1000,1500,1300
04-Jan-2024,Onion,Karnataka,Bangalore,0,"657493,0",14.008.000,1000,1500,1300
05-Jan-2024,Onion,Karnataka,Bangalore,0,"659889,0",14.008.000,1000,1500,1300
06-Jan-2024,Onion,Karnataka,Bangalore,0,"663785,0",14.008.000,1000,1500,1300
07-Jan-2024,Onion,Karnataka,Bangalore,0,"663785,0",14.008.000,N/A,N/A,N/A
08-Jan-2024,Onion,Karnataka,Bangalore,0,"667898,0",14.008.000,1000,1500,1300
09-Jan-2024,Onion,Karnataka,Bangalore,0,"671791,0",14.008.000,600,1200,1000
10-Jan-2024,Onion,Karnataka,Bangalore,0,"675334,0",14.008.000,600,1200,1000
11-Jan-2024,Onion,Karnataka,Bangalore,0,"675335,0",14.008.000,2000,3000,2500
12-Jan-2024,Onion,Karnataka,Bangalore,0,"675335,0",14.008.000,N/A,N/A,N/A
13-Jan-2024,Onion,Karnataka,Bangalore,0,"675335,0",14.008.000,N/A,N/A,N/A
14-Jan-2024,Onion,Karnataka,Bangalore,0,"675335,0",14.008.000,N/A,N/A,N/A
15-Jan-2024,Onion,Karnataka,Bangalore,0,"675335,0",14.008.000,N/A,N/A,N/A
16-Jan-2024,Onion,Karnataka,Bangalore,0,"675335,0",14.008.000,N/A,N/A,N/A
17-Jan-2024,Onion,Karnataka,Bangalore,0,"675342,0",14.008.000,2000,2800,2600
18-Jan-2024,Onion,Karnataka,Bangalore,0,"675343,0",14.008.000,2000,3000,2500
19-Jan-2024,Onion,Karnataka,Bangalore,0,"677569,0",14.008.000,500,1000,1000
20-Jan-2024,Onion,Karnataka,Bangalore,0,"681689,0",14.008.000,500,1000,1000
21-Jan-2024,Onion,Karnataka,Bangalore,0,"681689,0",14.008.000,N/A,N/A,N/A
22-Jan-2024,Onion,Karnataka,Bangalore,0,"684948,0",14.008.000,600,1200,800
23-Jan-2024,Onion,Karnataka,Bangalore,0,"688926,0",14.008.000,600,1000,800
24-Jan-2024,Onion,Karnataka,Bangalore,0,"692601,0",14.008.000,400,800,700
25-Jan-2024,Onion,Karnataka,Bangalore,0,"697147,0",14.008.000,400,800,700
26-Jan-2024,Onion,Karnataka,Bangalore,0,"697147,0",14.008.000,N/A,N/A,N/A
27-Jan-2024,Onion,Karnataka,Bangalore,0,"697147,0",14.008.000,N/A,N/A,N/A
28-Jan-2024,Onion,Karnataka,Bangalore,0,"697147,0",14.008.000,N/A,N/A,N/A
29-Jan-2024,Onion,Karnataka,Bangalore,0,"703574,0",14.008.000,400,600,500
30-Jan-2024,Onion,Karnataka,Bangalore,0,"705215,0",14.008.000,500,1000,800
31-Jan-2024,Onion,Karnataka,Bangalore,0,"705215,0",14.008.000,N/A,N/A,N/A
01-Feb-2024,Onion,Karnataka,Bangalore,0,"707169,0",14.008.000,500,1000,800
02-Feb-2024,Onion,Karnataka,Bangalore,0,"709776,0",14.008.000,500,1000,800
03-Feb-2024,Onion,Karnataka,Bangalore,0,"712681,0",14.008.000,500,1000,800
04-Feb-2024,Onion,Karnataka,Bangalore,0,"712681,0",14.008.000,N/A,N/A,N/A
05-Feb-2024,Onion,Karnataka,Bangalore,0,"712681,0",14.008.000,N/A,N/A,N/A
06-Feb-2024,Onion,Karnataka,Bangalore,0,"712683,0",14.008.000,1000,2000,1500
07-Feb-2024,Onion,Karnataka,Bangalore,0,"715628,0",14.008.000,500,1000,800
08-Feb-2024,Onion,Karnataka,Bangalore,0,"718668,0",14.008.000,500,1000,800
09-Feb-2024,Onion,Karnataka,Bangalore,0,"718669,0",14.008.000,1200,2000,1500
10-Feb-2024,Onion,Karnataka,Bangalore,0,"718669,0",14.008.000,N/A,N/A,N/A
11-Feb-2024,Onion,Karnataka,Bangalore,0,"718669,0",14.008.000,N/A,N/A,N/A
12-Feb-2024,Onion,Karnataka,Bangalore,0,"718669,0",14.008.000,N/A,N/A,N/A
13-Feb-2024,Onion,Karnataka,Bangalore,0,"718669,0",14.008.000,N/A,N/A,N/A
14-Feb-2024,Onion,Karnataka,Bangalore,0,"720649,0",14.008.000,800,1200,1000
15-Feb-2024,Onion,Karnataka,Bangalore,0,"722543,0",14.008.000,800,1200,1000
16-Feb-2024,Onion,Karnataka,Bangalore,0,"725037,0",14.008.000,800,1200,1000
17-Feb-2024,Onion,Karnataka,Bangalore,0,"727513,0",14.008.000,800,1200,1000
18-Feb-2024,Onion,Karnataka,Bangalore,0,"727513,0",14.008.000,N/A,N/A,N/A
19-Feb-2024,Onion,Karnataka,Bangalore,0,"729183,0",14.008.000,800,1200,1000
20-Feb-2024,Onion,Karnataka,Bangalore,0,"730775,0",14.008.000,1000,1800,1500
21-Feb-2024,Onion,Karnataka,Bangalore,0,"732748,0",14.008.000,1000,1800,1500
22-Feb-2024,Onion,Karnataka,Bangalore,0,"732748,0",14.008.000,N/A,N/A,N/A
23-Feb-2024,Onion,Karnataka,Bangalore,0,"732748,0",14.008.000,N/A,N/A,N/A
24-Feb-2024,Onion,Karnataka,Bangalore,0,"732748,0",14.008.000,N/A,N/A,N/A
25-Feb-2024,Onion,Karnataka,Bangalore,0,"732748,0",14.008.000,N/A,N/A,N/A
26-Feb-2024,Onion,Karnataka,Bangalore,0,"732750,0",14.008.000,1400,2000,1700
27-Feb-2024,Onion,Karnataka,Bangalore,0,"735583,0",14.008.000,1000,1600,1400
28-Feb-2024,Onion,Karnataka,Bangalore,0,"738216,0",14.008.000,1000,1600,1400
29-Feb-2024,Onion,Karnataka,Bangalore,0,"740877,0",14.008.000,1000,1600,1400
01-Mar-2024,Onion,Karnataka,Bangalore,0,"743673,0",14.008.000,500,1000,600
02-Mar-2024,Onion,Karnataka,Bangalore,0,"746128,0",14.008.000,500,1000,600
03-Mar-2024,Onion,Karnataka,Bangalore,0,"746128,0",14.008.000,N/A,N/A,N/A
04-Mar-2024,Onion,Karnataka,Bangalore,0,"749215,0",14.008.000,500,1000,600
05-Mar-2024,Onion,Karnataka,Bangalore,0,"751700,0",14.008.000,300,1000,800
06-Mar-2024,Onion,Karnataka,Bangalore,0,"754396,0",14.008.000,300,1000,800
07-Mar-2024,Onion,Karnataka,Bangalore,0,"756866,0",14.008.000,300,1000,800
08-Mar-2024,Onion,Karnataka,Bangalore,0,"756866,0",14.008.000,N/A,N/A,N/A
09-Mar-2024,Onion,Karnataka,Bangalore,0,"756866,0",14.008.000,N/A,N/A,N/A
10-Mar-2024,Onion,Karnataka,Bangalore,0,"756866,0",14.008.000,N/A,N/A,N/A
11-Mar-2024,Onion,Karnataka,Bangalore,0,"763952,0",14.008.000,300,1000,800
12-Mar-2024,Onion,Karnataka,Bangalore,0,"766883,0",14.008.000,300,1000,800
13-Mar-2024,Onion,Karnataka,Bangalore,0,"769811,0",14.008.000,500,1000,700
14-Mar-2024,Onion,Karnataka,Bangalore,0,"772919,0",14.008.000,500,1000,700
15-Mar-2024,Onion,Karnataka,Bangalore,0,"776317,0",14.008.000,500,1000,700
16-Mar-2024,Onion,Karnataka,Bangalore,0,"776317,0",14.008.000,N/A,N/A,N/A
17-Mar-2024,Onion,Karnataka,Bangalore,0,"776317,0",14.008.000,N/A,N/A,N/A
18-Mar-2024,Onion,Karnataka,Bangalore,0,"779297,0",14.008.000,500,1000,700
19-Mar-2024,Onion,Karnataka,Bangalore,0,"779297,0",14.008.000,N/A,N/A,N/A
20-Mar-2024,Onion,Karnataka,Bangalore,0,"782092,0",14.008.000,200,1000,600
21-Mar-2024,Onion,Karnataka,Bangalore,0,"784780,0",14.008.000,200,1000,600
22-Mar-2024,Onion,Karnataka,Bangalore,0,"787314,0",14.008.000,200,800,600
23-Mar-2024,Onion,Karnataka,Bangalore,0,"787314,0",14.008.000,N/A,N/A,N/A
24-Mar-2024,Onion,Karnataka,Bangalore,0,"787314,0",14.008.000,N/A,N/A,N/A
25-Mar-2024,Onion,Karnataka,Bangalore,0,"791837,0",14.008.000,200,800,600
26-Mar-2024,Onion,Karnataka,Bangalore,0,"793703,0",14.008.000,200,800,600
27-Mar-2024,Onion,Karnataka,Bangalore,0,"794945,0",14.008.000,200,800,600
28-Mar-2024,Onion,Karnataka,Bangalore,0,"797255,0",14.008.000,500,1200,800
29-Mar-2024,Onion,Karnataka,Bangalore,0,"797255,0",14.008.000,N/A,N/A,N/A
30-Mar-2024,Onion,Karnataka,Bangalore,0,"801750,0",14.008.000,500,1200,800
31-Mar-2024,Onion,Karnataka,Bangalore,0,"801750,0",14.008.000,N/A,N/A,N/A
01-Apr-2024,Onion,Karnataka,Bangalore,0,"801750,0",14.008.000,N/A,N/A,N/A
02-Apr-2024,Onion,Karnataka,Bangalore,0,"801750,0",14.008.000,N/A,N/A,N/A
03-Apr-2024,Onion,Karnataka,Bangalore,0,"801765,0",14.008.000,1000,2500,1700
04-Apr-2024,Onion,Karnataka,Bangalore,0,"801767,0",14.008.000,1000,2500,1800
05-Apr-2024,Onion,Karnataka,Bangalore,0,"804931,0",14.008.000,400,1000,700
06-Apr-2024,Onion,Karnataka,Bangalore,0,"804940,0",14.008.000,2000,2800,2500
07-Apr-2024,Onion,Karnataka,Bangalore,0,"804940,0",14.008.000,N/A,N/A,N/A
08-Apr-2024,Onion,Karnataka,Bangalore,0,"804940,0",14.008.000,N/A,N/A,N/A
09-Apr-2024,Onion,Karnataka,Bangalore,0,"804940,0",14.008.000,N/A,N/A,N/A
10-Apr-2024,Onion,Karnataka,Bangalore,0,"804940,0",14.008.000,N/A,N/A,N/A
11-Apr-2024,Onion,Karnataka,Bangalore,0,"804940,0",14.008.000,N/A,N/A,N/A
12-Apr-2024,Onion,Karnataka,Bangalore,0,"804947,0",14.008.000,2000,3000,2500
13-Apr-2024,Onion,Karnataka,Bangalore,0,"804947,0",14.008.000,N/A,N/A,N/A
14-Apr-2024,Onion,Karnataka,Bangalore,0,"804947,0",14.008.000,N/A,N/A,N/A
15-Apr-2024,Onion,Karnataka,Bangalore,0,"810018,0",14.008.000,500,1200,700
16-Apr-2024,Onion,Karnataka,Bangalore,0,"813028,0",14.008.000,500,1200,700
17-Apr-2024,Onion,Karnataka,Bangalore,0,"815199,0",14.008.000,500,1200,700
18-Apr-2024,Onion,Karnataka,Bangalore,0,"817255,0",14.008.000,500,1200,700
19-Apr-2024,Onion,Karnataka,Bangalore,0,"819406,0",14.008.000,500,1200,700
20-Apr-2024,Onion,Karnataka,Bangalore,0,"819431,0",14.008.000,1400,2500,2000
21-Apr-2024,Onion,Karnataka,Bangalore,0,"819431,0",14.008.000,N/A,N/A,N/A
22-Apr-2024,Onion,Karnataka,Bangalore,0,"821990,0",14.008.000,500,1200,700
23-Apr-2024,Onion,Karnataka,Bangalore,0,"823893,0",14.008.000,500,1200,700
24-Apr-2024,Onion,Karnataka,Bangalore,0,"825301,0",14.008.000,500,1200,700
25-Apr-2024,Onion,Karnataka,Bangalore,0,"826870,0",14.008.000,500,1200,700
01-Jan-2023,Potato,Karnataka,Bangalore,0,"0,0",13.606.753,N/A,N/A,N/A
02-Jan-2023,Potato,Karnataka,Bangalore,0,"1422,0",13.606.753,2600,3000,2800
03-Jan-2023,Potato,Karnataka,Bangalore,0,"2559,0",13.606.753,2600,3200,3000
04-Jan-2023,Potato,Karnataka,Bangalore,0,"3165,0",13.606.753,2600,3000,2800
05-Jan-2023,Potato,Karnataka,Bangalore,0,"4007,0",13.606.753,2600,3000,2800
06-Jan-2023,Potato,Karnataka,Bangalore,0,"4951,0",13.606.753,2600,3000,2800
07-Jan-2023,Potato,Karnataka,Bangalore,0,"6440,0",13.606.753,2600,3000,2800
08-Jan-2023,Potato,Karnataka,Bangalore,0,"6440,0",13.606.753,N/A,N/A,N/A
09-Jan-2023,Potato,Karnataka,Bangalore,0,"8101,0",13.606.753,2800,3200,3000
10-Jan-2023,Potato,Karnataka,Bangalore,0,"9478,0",13.606.753,2800,3200,3000
11-Jan-2023,Potato,Karnataka,Bangalore,0,"10368,0",13.606.753,2800,3200,3000
12-Jan-2023,Potato,Karnataka,Bangalore,0,"11479,0",13.606.753,2800,3200,3000
13-Jan-2023,Potato,Karnataka,Bangalore,0,"12427,0",13.606.753,2800,3200,3000
14-Jan-2023,Potato,Karnataka,Bangalore,0,"12427,0",13.606.753,N/A,N/A,N/A
15-Jan-2023,Potato,Karnataka,Bangalore,0,"12427,0",13.606.753,N/A,N/A,N/A
16-Jan-2023,Potato,Karnataka,Bangalore,0,"13687,0",13.606.753,1600,2800,2700
17-Jan-2023,Potato,Karnataka,Bangalore,0,"14844,0",13.606.753,1600,2800,2700
18-Jan-2023,Potato,Karnataka,Bangalore,0,"15793,0",13.606.753,1600,2800,2700
19-Jan-2023,Potato,Karnataka,Bangalore,0,"16541,0",13.606.753,1800,2400,2200
20-Jan-2023,Potato,Karnataka,Bangalore,0,"17531,0",13.606.753,1800,2400,2200
21-Jan-2023,Potato,Karnataka,Bangalore,0,"18819,0",13.606.753,1800,2200,2000
22-Jan-2023,Potato,Karnataka,Bangalore,0,"18819,0",13.606.753,N/A,N/A,N/A
23-Jan-2023,Potato,Karnataka,Bangalore,0,"19583,0",13.606.753,1800,2200,2000
24-Jan-2023,Potato,Karnataka,Bangalore,0,"21401,0",13.606.753,1800,2200,2000
25-Jan-2023,Potato,Karnataka,Bangalore,0,"22357,0",13.606.753,1900,2100,2000
26-Jan-2023,Potato,Karnataka,Bangalore,0,"22357,0",13.606.753,N/A,N/A,N/A
27-Jan-2023,Potato,Karnataka,Bangalore,0,"23313,0",13.606.753,2000,2200,2100
28-Jan-2023,Potato,Karnataka,Bangalore,0,"23313,0",13.606.753,N/A,N/A,N/A
29-Jan-2023,Potato,Karnataka,Bangalore,0,"23313,0",13.606.753,N/A,N/A,N/A
30-Jan-2023,Potato,Karnataka,Bangalore,0,"25141,0",13.606.753,2000,2200,2100
31-Jan-2023,Potato,Karnataka,Bangalore,0,"25904,0",13.606.753,1600,1800,1700
01-Feb-2023,Potato,Karnataka,Bangalore,0,"26700,0",13.606.753,1600,1800,1700
02-Feb-2023,Potato,Karnataka,Bangalore,0,"27657,0",13.606.753,1600,1800,1700
03-Feb-2023,Potato,Karnataka,Bangalore,0,"28921,0",13.606.753,1600,1800,1700
04-Feb-2023,Potato,Karnataka,Bangalore,0,"29994,0",13.606.753,1600,1800,1700
05-Feb-2023,Potato,Karnataka,Bangalore,0,"29994,0",13.606.753,N/A,N/A,N/A
06-Feb-2023,Potato,Karnataka,Bangalore,0,"31453,0",13.606.753,1600,1800,1700
07-Feb-2023,Potato,Karnataka,Bangalore,0,"32290,0",13.606.753,1600,1800,1700
08-Feb-2023,Potato,Karnataka,Bangalore,0,"32971,0",13.606.753,1600,1800,1700
09-Feb-2023,Potato,Karnataka,Bangalore,0,"33664,0",13.606.753,1600,2000,1800
10-Feb-2023,Potato,Karnataka,Bangalore,0,"34661,0",13.606.753,1600,2000,1800
11-Feb-2023,Potato,Karnataka,Bangalore,0,"34661,0",13.606.753,N/A,N/A,N/A
12-Feb-2023,Potato,Karnataka,Bangalore,0,"34661,0",13.606.753,N/A,N/A,N/A
13-Feb-2023,Potato,Karnataka,Bangalore,0,"37269,0",13.606.753,1600,1800,1700
14-Feb-2023,Potato,Karnataka,Bangalore,0,"38017,0",13.606.753,1600,1800,1700
15-Feb-2023,Potato,Karnataka,Bangalore,0,"38982,0",13.606.753,1400,1600,1500
16-Feb-2023,Potato,Karnataka,Bangalore,0,"38982,0",13.606.753,N/A,N/A,N/A
17-Feb-2023,Potato,Karnataka,Bangalore,0,"40016,0",13.606.753,1400,1600,1500
18-Feb-2023,Potato,Karnataka,Bangalore,0,"40016,0",13.606.753,N/A,N/A,N/A
19-Feb-2023,Potato,Karnataka,Bangalore,0,"40016,0",13.606.753,N/A,N/A,N/A
20-Feb-2023,Potato,Karnataka,Bangalore,0,"41701,0",13.606.753,1600,1800,1700
21-Feb-2023,Potato,Karnataka,Bangalore,0,"42443,0",13.606.753,1600,2000,1900
22-Feb-2023,Potato,Karnataka,Bangalore,0,"43345,0",13.606.753,1600,2000,1900
23-Feb-2023,Potato,Karnataka,Bangalore,0,"44215,0",13.606.753,1600,2000,1900
24-Feb-2023,Potato,Karnataka,Bangalore,0,"45358,0",13.606.753,1600,2000,1900
25-Feb-2023,Potato,Karnataka,Bangalore,0,"45358,0",13.606.753,N/A,N/A,N/A
26-Feb-2023,Potato,Karnataka,Bangalore,0,"45358,0",13.606.753,N/A,N/A,N/A
27-Feb-2023,Potato,Karnataka,Bangalore,0,"48497,0",13.606.753,1000,1200,1100
28-Feb-2023,Potato,Karnataka,Bangalore,0,"49577,0",13.606.753,1000,1200,1100
01-Mar-2023,Potato,Karnataka,Bangalore,0,"49577,0",13.606.753,N/A,N/A,N/A
02-Mar-2023,Potato,Karnataka,Bangalore,0,"51418,0",13.606.753,1000,1200,1100
03-Mar-2023,Potato,Karnataka,Bangalore,0,"52327,0",13.606.753,1000,1200,1100
04-Mar-2023,Potato,Karnataka,Bangalore,0,"53009,0",13.606.753,1000,1200,1100
05-Mar-2023,Potato,Karnataka,Bangalore,0,"53009,0",13.606.753,N/A,N/A,N/A
06-Mar-2023,Potato,Karnataka,Bangalore,0,"54081,0",13.606.753,800,1200,1100
07-Mar-2023,Potato,Karnataka,Bangalore,0,"54690,0",13.606.753,800,1200,1100
08-Mar-2023,Potato,Karnataka,Bangalore,0,"55620,0",13.606.753,800,1200,1100
09-Mar-2023,Potato,Karnataka,Bangalore,0,"56640,0",13.606.753,800,1200,1100
10-Mar-2023,Potato,Karnataka,Bangalore,0,"57773,0",13.606.753,800,1200,1100
11-Mar-2023,Potato,Karnataka,Bangalore,0,"57773,0",13.606.753,N/A,N/A,N/A
12-Mar-2023,Potato,Karnataka,Bangalore,0,"57773,0",13.606.753,N/A,N/A,N/A
13-Mar-2023,Potato,Karnataka,Bangalore,0,"59765,0",13.606.753,800,1200,1100
14-Mar-2023,Potato,Karnataka,Bangalore,0,"60534,0",13.606.753,900,1200,1000
15-Mar-2023,Potato,Karnataka,Bangalore,0,"61355,0",13.606.753,1200,1400,1300
16-Mar-2023,Potato,Karnataka,Bangalore,0,"62344,0",13.606.753,1200,1400,1300
17-Mar-2023,Potato,Karnataka,Bangalore,0,"63333,0",13.606.753,1200,1400,1300
18-Mar-2023,Potato,Karnataka,Bangalore,0,"64819,0",13.606.753,1200,1400,1300
19-Mar-2023,Potato,Karnataka,Bangalore,0,"64819,0",13.606.753,N/A,N/A,N/A
20-Mar-2023,Potato,Karnataka,Bangalore,0,"66532,0",13.606.753,900,1100,1000
21-Mar-2023,Potato,Karnataka,Bangalore,0,"67552,0",13.606.753,900,1100,1000
22-Mar-2023,Potato,Karnataka,Bangalore,0,"67552,0",13.606.753,N/A,N/A,N/A
23-Mar-2023,Potato,Karnataka,Bangalore,0,"68347,0",13.606.753,1000,1200,1000
24-Mar-2023,Potato,Karnataka,Bangalore,0,"69351,0",13.606.753,1000,1200,1000
25-Mar-2023,Potato,Karnataka,Bangalore,0,"69351,0",13.606.753,N/A,N/A,N/A
26-Mar-2023,Potato,Karnataka,Bangalore,0,"69351,0",13.606.753,N/A,N/A,N/A
27-Mar-2023,Potato,Karnataka,Bangalore,0,"71760,0",13.606.753,1100,1300,1200
28-Mar-2023,Potato,Karnataka,Bangalore,0,"73062,0",13.606.753,1100,1300,1200
29-Mar-2023,Potato,Karnataka,Bangalore,0,"74154,0",13.606.753,1100,1300,1200
30-Mar-2023,Potato,Karnataka,Bangalore,0,"75251,0",13.606.753,1100,1300,1200
31-Mar-2023,Potato,Karnataka,Bangalore,0,"76436,0",13.606.753,900,1100,1000
01-Apr-2023,Potato,Karnataka,Bangalore,0,"77814,0",13.606.753,900,1100,1000
02-Apr-2023,Potato,Karnataka,Bangalore,0,"77814,0",13.606.753,N/A,N/A,N/A
03-Apr-2023,Potato,Karnataka,Bangalore,0,"79036,0",13.606.753,800,1000,900
04-Apr-2023,Potato,Karnataka,Bangalore,0,"79036,0",13.606.753,N/A,N/A,N/A
05-Apr-2023,Potato,Karnataka,Bangalore,0,"80919,0",13.606.753,800,1000,900
06-Apr-2023,Potato,Karnataka,Bangalore,0,"82066,0",13.606.753,800,1000,900
07-Apr-2023,Potato,Karnataka,Bangalore,0,"82066,0",13.606.753,N/A,N/A,N/A
08-Apr-2023,Potato,Karnataka,Bangalore,0,"82066,0",13.606.753,N/A,N/A,N/A
09-Apr-2023,Potato,Karnataka,Bangalore,0,"82066,0",13.606.753,N/A,N/A,N/A
10-Apr-2023,Potato,Karnataka,Bangalore,0,"85902,0",13.606.753,800,1000,900
